,0,1,2
0,350000.0,30240350000.0,60480350000.0
1,1.0,86401.0,172801.0
2,0.0011666666666666668,100.80116666666666,201.60116666666667
3,0.0011666678333333332,100.80126746783331,201.60136826783332
4,408.33333333333337,35280408.33333333,70560408.33333333
