,0,1,2
0,350000.0,30240350000.0,60480350000.0
1,1.0,86401.0,172801.0
2,0.0023333333333333335,201.60233333333332,403.20233333333334
3,0.0023333356666666665,201.60253493566663,403.20273653566665
4,816.6666666666667,70560816.66666666,141120816.66666666
5,816.6674833333333,70560887.22748332,141120957.78748333
