,0,1,2
0,350000.0,30240350000.0,60480350000.0
1,1.0,86401.0,172801.0
2,250.0,250.0,48.398833333333336
3,250.00024999999997,250.00024999999997,48.398881732166664
4,87500000.0,87500000.0,16939591.666666668
