,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
0,350000.0,30240350000.0,60480350000.0,90720350000.0,120960350000.0,151200350000.0,181440350000.0,211680350000.0,241920350000.0,272160350000.0,302400350000.0,332640350000.0,362880350000.0,393120350000.0,423360350000.0,453600350000.0,483840350000.0,514080350000.0,544320350000.0,574560350000.0,604800350000.0,635040350000.0,665280350000.0,695520350000.0,725760350000.0,756000350000.0,786240350000.0,816480350000.0,846720350000.0,876960350000.0,907200350000.0,937440350000.0,967680350000.0,997920350000.0,1028160350000.0,1058400350000.0,1088640350000.0,1118880350000.0,1149120350000.0,1179360350000.0,1209600350000.0,1239840350000.0,1270080350000.0,1300320350000.0,1330560350000.0,1360800350000.0,1391040350000.0,1421280350000.0,1451520350000.0,1481760350000.0,1512000350000.0,1542240350000.0,1572480350000.0,1602720350000.0,1632960350000.0,1663200350000.0,1693440350000.0,1723680350000.0,1753920350000.0,1784160350000.0,1814400350000.0,1844640350000.0,1874880350000.0,1905120350000.0,1935360350000.0,1965600350000.0,1995840350000.0,2026080350000.0,2056320350000.0,2086560350000.0,2116800350000.0,2147040350000.0,2177280350000.0,2207520350000.0,2237760350000.0,2268000350000.0,2298240350000.0,2328480350000.0,2358720350000.0,2388960350000.0,2419200350000.0,2449440350000.0,2479680350000.0,2509920350000.0,2540160350000.0,2570400350000.0,2600640350000.0,2630880350000.0,2661120350000.0,2691360350000.0,2721600350000.0,2751840350000.0,2782080350000.0,2812320350000.0,2842560350000.0,2872800350000.0,2903040350000.0,2933280350000.0,2963520350000.0,2993760350000.0,3024000350000.0,3054240350000.0,3084480350000.0,3114720350000.0,3144960350000.0,3175200350000.0,3205440350000.0,3235680350000.0,3265920350000.0,3296160350000.0,3326400350000.0,3356640350000.0,3386880350000.0,3417120350000.0,3447360350000.0,3477600350000.0,3507840350000.0,3538080350000.0,3568320350000.0,3598560350000.0,3628800350000.0,3659040350000.0,3689280350000.0,3719520350000.0,3749760350000.0,3780000350000.0,3810240350000.0,3840480350000.0,3870720350000.0,3900960350000.0,3931200350000.0,3961440350000.0,3991680350000.0,4021920350000.0,4052160350000.0,4082400350000.0,4112640350000.0,4142880350000.0,4173120350000.0,4203360350000.0,4233600350000.0,4263840350000.0,4294080350000.0,4324320350000.0
1,1.0,86401.0,172801.0,259201.0,345601.0,432001.0,518401.0,604801.0,691201.0,777601.0,864001.0,950401.0,1036801.0,1123201.0,1209601.0,1296001.0,1382401.0,1468801.0,1555201.0,1641601.0,1728001.0,1814401.0,1900801.0,1987201.0,2073601.0,2160001.0,2246401.0,2332801.0,2419201.0,2505601.0,2592001.0,2678401.0,2764801.0,2851201.0,2937601.0,3024001.0,3110401.0,3196801.0,3283201.0,3369601.0,3456001.0,3542401.0,3628801.0,3715201.0,3801601.0,3888001.0,3974401.0,4060801.0,4147201.0,4233601.0,4320001.0,4406401.0,4492801.0,4579201.0,4665601.0,4752001.0,4838401.0,4924801.0,5011201.0,5097601.0,5184001.0,5270401.0,5356801.0,5443201.0,5529601.0,5616001.0,5702401.0,5788801.0,5875201.0,5961601.0,6048001.0,6134401.0,6220801.0,6307201.0,6393601.0,6480001.0,6566401.0,6652801.0,6739201.0,6825601.0,6912001.0,6998401.0,7084801.0,7171201.0,7257601.0,7344001.0,7430401.0,7516801.0,7603201.0,7689601.0,7776001.0,7862401.0,7948801.0,8035201.0,8121601.0,8208001.0,8294401.0,8380801.0,8467201.0,8553601.0,8640001.0,8726401.0,8812801.0,8899201.0,8985601.0,9072001.0,9158401.0,9244801.0,9331201.0,9417601.0,9504001.0,9590401.0,9676801.0,9763201.0,9849601.0,9936001.0,10022401.0,10108801.0,10195201.0,10281601.0,10368001.0,10454401.0,10540801.0,10627201.0,10713601.0,10800001.0,10886401.0,10972801.0,11059201.0,11145601.0,11232001.0,11318401.0,11404801.0,11491201.0,11577601.0,11664001.0,11750401.0,11836801.0,11923201.0,12009601.0,12096001.0,12182401.0,12268801.0,12355201.0
2,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,14500.0,7242.398833333334,7141.5988333333335,7040.798833333333,6939.998833333333,6839.198833333333,6738.398833333334,6637.5988333333335,6536.798833333333,6435.998833333333,6335.198833333333,6234.398833333334,6133.5988333333335,6032.798833333333,5931.998833333333,5831.198833333333,5730.398833333334,5629.5988333333335,5528.798833333333,5427.998833333333,5327.198833333333,5226.398833333334,5125.5988333333335,5024.798833333333,4923.998833333333,4823.198833333333,4722.398833333334,4621.5988333333335,4520.798833333333,4419.998833333333,4319.198833333333,4218.398833333334,4117.5988333333335,4016.7988333333333,3915.9988333333336,3815.1988333333334,3714.398833333333,3613.5988333333335,3512.7988333333333,3411.9988333333336,3311.1988333333334,3210.398833333333,3109.5988333333335,3008.7988333333333,2907.9988333333336,2807.1988333333334,2706.398833333333,2605.5988333333335,2504.7988333333333,2403.9988333333336,2303.1988333333334,2202.398833333333,2101.5988333333335,2000.7988333333333,1899.9988333333333,1799.1988333333334,1698.3988333333334,1597.5988333333332,1496.7988333333333,1395.9988333333333,1295.1988333333334,1194.3988333333334,1093.5988333333332,992.7988333333333,891.9988333333333,791.1988333333334,690.3988333333333,589.5988333333333,488.79883333333333,387.9988333333333,287.1988333333333,186.39883333333333,85.59883333333333
3,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,5075000000.0,2534839591.666667,2499559591.6666665,2464279591.6666665,2428999591.6666665,2393719591.6666665,2358439591.666667,2323159591.6666665,2287879591.6666665,2252599591.6666665,2217319591.6666665,2182039591.666667,2146759591.6666667,2111479591.6666667,2076199591.6666665,2040919591.6666665,2005639591.6666667,1970359591.6666667,1935079591.6666667,1899799591.6666665,1864519591.6666665,1829239591.6666667,1793959591.6666667,1758679591.6666667,1723399591.6666665,1688119591.6666665,1652839591.6666667,1617559591.6666667,1582279591.6666667,1546999591.6666665,1511719591.6666665,1476439591.6666667,1441159591.6666667,1405879591.6666667,1370599591.6666667,1335319591.6666667,1300039591.6666665,1264759591.6666667,1229479591.6666667,1194199591.6666667,1158919591.6666667,1123639591.6666665,1088359591.6666667,1053079591.6666666,1017799591.6666667,982519591.6666666,947239591.6666666,911959591.6666667,876679591.6666666,841399591.6666667,806119591.6666666,770839591.6666666,735559591.6666667,700279591.6666666,664999591.6666666,629719591.6666666,594439591.6666667,559159591.6666666,523879591.6666666,488599591.6666667,453319591.6666667,418039591.6666667,382759591.6666666,347479591.6666666,312199591.6666667,276919591.6666667,241639591.66666666,206359591.66666666,171079591.66666666,135799591.66666666,100519591.66666666,65239591.666666664,29959591.666666664
