,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,350000.0,30240350000.0,60480350000.0,90720350000.0,120960350000.0,151200350000.0,181440350000.0,211680350000.0,241920350000.0,272160350000.0,302400350000.0,332640350000.0,362880350000.0,393120350000.0,423360350000.0,453600350000.0,483840350000.0,514080350000.0,544320350000.0,574560350000.0,604800350000.0
1,1.0,86401.0,172801.0,259201.0,345601.0,432001.0,518401.0,604801.0,691201.0,777601.0,864001.0,950401.0,1036801.0,1123201.0,1209601.0,1296001.0,1382401.0,1468801.0,1555201.0,1641601.0,1728001.0
2,1.000001,86401.086401,172801.17280099998,259201.25920099998,345601.34560099995,432001.432001,518401.51840099995,604801.604801,691201.6912009999,777601.7776009999,864001.864001,950401.9504009999,1036802.0368009999,1123202.1232009998,1209602.209601,1296002.2960009999,1382402.3824009998,1468802.468801,1555202.5552009998,1641602.641601,1728002.728001
3,0.0011666666666666668,100.80116666666666,201.60116666666667,302.40116666666665,403.20116666666667,504.0011666666667,604.8011666666666,705.6011666666667,806.4011666666667,907.2011666666667,1008.0011666666667,1108.8011666666666,1209.6011666666666,1310.4011666666668,1411.2011666666667,1512.0011666666667,1612.8011666666666,1713.6011666666666,1814.4011666666668,1915.2011666666667,2016.0011666666667
4,408.33333333333337,35280408.33333333,70560408.33333333,105840408.33333333,141120408.33333334,176400408.33333334,211680408.3333333,246960408.33333334,282240408.3333333,317520408.3333334,352800408.3333333,388080408.3333333,423360408.3333333,458640408.3333334,493920408.3333334,529200408.3333333,564480408.3333334,599760408.3333333,635040408.3333334,670320408.3333334,705600408.3333334
