,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,350000.0,30240350000.0,60480350000.0,90720350000.0,120960350000.0,151200350000.0,181440350000.0,211680350000.0,241920350000.0,272160350000.0,302400350000.0,332640350000.0,362880350000.0,393120350000.0,423360350000.0,453600350000.0,483840350000.0,514080350000.0,544320350000.0,574560350000.0,604800350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,86401.0,172801.0,259201.0,345601.0,432001.0,518401.0,604801.0,691201.0,777601.0,864001.0,950401.0,1036801.0,1123201.0,1209601.0,1296001.0,1382401.0,1468801.0,1555201.0,1641601.0,1728001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.000001,1.0,1.0,86401.086401,86401.0,86401.0,172801.17280099998,172801.0,172801.0,259201.25920099998,259201.0,259201.0,345601.34560099995,345601.0,345601.0,432001.432001,432001.0,432001.0,518401.51840099995,518401.0,518401.0,604801.604801,604801.0,604801.0,691201.6912009999,691201.0,691201.0,777601.7776009999,777601.0,777601.0,864001.864001,864001.0,864001.0,950401.9504009999,950401.0,950401.0,1036802.0368009999,1036801.0,1036801.0,1123202.1232009998,1123201.0,1123201.0,1209602.209601,1209601.0,1209601.0,1296002.2960009999,1296001.0,1296001.0,1382402.3824009998,1382401.0,1382401.0,1468802.468801,1468801.0,1468801.0,1555202.5552009998,1555201.0,1555201.0,1641602.641601,1641601.0,1641601.0,1728002.728001,1728001.0,1728001.0
3,0.0023333333333333335,201.60233333333332,403.20233333333334,604.8023333333333,806.4023333333333,1008.0023333333334,1209.6023333333333,1411.2023333333334,1612.8023333333333,1814.4023333333334,2016.0023333333334,2217.6023333333333,2419.202333333333,2620.8023333333335,2822.4023333333334,3024.0023333333334,3225.6023333333333,3427.202333333333,3628.8023333333335,3830.4023333333334,4032.0023333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,816.6666666666667,70560816.66666666,141120816.66666666,211680816.66666666,282240816.6666667,352800816.6666667,423360816.6666666,493920816.6666667,564480816.6666666,635040816.6666667,705600816.6666666,776160816.6666666,846720816.6666666,917280816.6666667,987840816.6666667,1058400816.6666666,1128960816.6666667,1199520816.6666665,1270080816.6666667,1340640816.6666667,1411200816.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
