,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,350000.0,30240350000.0,60480350000.0,90720350000.0,120960350000.0,151200350000.0,181440350000.0,211680350000.0,241920350000.0,272160350000.0,302400350000.0,332640350000.0,362880350000.0,393120350000.0,423360350000.0,453600350000.0,483840350000.0,514080350000.0,544320350000.0,574560350000.0,604800350000.0
1,1.0,86401.0,172801.0,259201.0,345601.0,432001.0,518401.0,604801.0,691201.0,777601.0,864001.0,950401.0,1036801.0,1123201.0,1209601.0,1296001.0,1382401.0,1468801.0,1555201.0,1641601.0,1728001.0
2,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,991.1988333333334,890.3988333333333,789.5988333333333,688.7988333333333,587.9988333333333,487.1988333333333,386.39883333333336,285.59883333333335,184.79883333333333,83.99883333333334
3,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,735000000.0,346919591.6666667,311639591.6666666,276359591.6666667,241079591.66666666,205799591.66666666,170519591.66666666,135239591.6666667,99959591.66666667,64679591.666666664,29399591.666666668
