,Ship Positions,Time Values,Time to Correct,Drift Time Values,Distances Without Correction,Distances Without Correction 2
70,2116800350000,6048001,14112.002333333334,14112.016445335667,4939200816.666667,4939205755.867483
71,2147040350000,6134401,14313.602333333334,14313.616646935667,5009760816.666667,5009765826.427484
72,2177280350000,6220801,14515.202333333333,14515.216848535665,5080320816.666666,5080325896.987483
73,2207520350000,6307201,14716.802333333333,14716.817050135665,5150880816.666667,5150885967.5474825
74,2237760350000,6393601,14918.402333333333,14918.417251735666,5221440816.666667,5221446038.107483
75,2268000350000,6480001,15120.002333333334,15120.017453335666,5292000816.666667,5292006108.667483
76,2298240350000,6566401,15321.602333333334,15321.617654935666,5362560816.666667,5362566179.227483
77,2328480350000,6652801,15523.202333333333,15523.217856535664,5433120816.666666,5433126249.787482
78,2358720350000,6739201,15724.802333333333,15724.818058135665,5503680816.666667,5503686320.347483
79,2388960350000,6825601,15926.402333333333,15926.418259735665,5574240816.666667,5574246390.907483
80,2419200350000,6912001,16128.002333333334,16128.018461335665,5644800816.666667,5644806461.467483
81,2449440350000,6998401,16329.602333333334,16329.618662935665,5715360816.666667,5715366532.027483
82,2479680350000,7084801,16531.202333333335,16531.218864535665,5785920816.666667,5785926602.587482
83,2509920350000,7171201,16732.802333333333,16732.819066135664,5856480816.666667,5856486673.147482
84,2540160350000,7257601,16934.40233333333,16934.419267735662,5927040816.666666,5927046743.707481
85,2570400350000,7344001,17136.002333333334,17136.019469335664,5997600816.666667,5997606814.267483
86,2600640350000,7430401,17337.602333333332,17337.619670935663,6068160816.666666,6068166884.827482
87,2630880350000,7516801,17539.202333333335,17539.219872535665,6138720816.666667,6138726955.387483
88,2661120350000,7603201,17740.802333333333,17740.820074135663,6209280816.666667,6209287025.947482
89,2691360350000,7689601,17942.40233333333,17942.420275735665,6279840816.666666,6279847096.507483
90,2721600350000,7776001,18144.002333333334,18144.020477335667,6350400816.666667,6350407167.067484
